,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
20200908,688095.SH,688185.SH,688169.SH,000661.SZ,688200.SH,605003.SH,688023.SH,300598.SZ,603288.SH,300661.SZ,300313.SZ,300708.SZ,300802.SZ,300556.SZ,601336.SH,300803.SZ,688050.SH,300573.SZ,300775.SZ,300841.SZ,300399.SZ,300760.SZ,688561.SH,688036.SH,300710.SZ,300869.SZ,688598.SH,300779.SZ,603833.SH,300106.SZ,002993.SZ,300785.SZ,300730.SZ,300494.SZ,688051.SH,688277.SH,300588.SZ,300736.SZ,300499.SZ,601628.SH,688333.SH,300412.SZ,601066.SH,300127.SZ,300720.SZ,002997.SZ,300601.SZ,300423.SZ,688286.SH,688027.SH
20200909,688559.SH,688095.SH,688185.SH,300526.SZ,688023.SH,300722.SZ,300561.SZ,300540.SZ,300581.SZ,300342.SZ,300798.SZ,300435.SZ,688339.SH,300478.SZ,300821.SZ,300471.SZ,002997.SZ,300847.SZ,300840.SZ,300475.SZ,300803.SZ,688390.SH,600760.SH,300337.SZ,300789.SZ,300875.SZ,300810.SZ,300516.SZ,300796.SZ,300239.SZ,603179.SH,300096.SZ,300106.SZ,601100.SH,300717.SZ,600847.SH,300447.SZ,688561.SH,300099.SZ,300414.SZ,300866.SZ,002999.SZ,603499.SH,603990.SH,688508.SH,300065.SZ,300661.SZ,600862.SH,300826.SZ,300819.SZ
20200910,300885.SZ,300882.SZ,300883.SZ,600519.SH,300729.SZ,600436.SH,688551.SH,688036.SH,300677.SZ,600809.SH,601799.SH,000596.SZ,601888.SH,002847.SZ,000858.SZ,300658.SZ,300760.SZ,002993.SZ,688023.SH,603737.SH,300678.SZ,300601.SZ,300552.SZ,603833.SH,300373.SZ,688019.SH,600859.SH,300122.SZ,002989.SZ,603129.SH,300246.SZ,603345.SH,688390.SH,688339.SH,688029.SH,000568.SZ,300618.SZ,603501.SH,600132.SH,002997.SZ,605123.SH,688268.SH,300399.SZ,002919.SZ,300859.SZ,603659.SH,300695.SZ,300616.SZ,300708.SZ,002572.SZ
20200911,688095.SH,605009.SH,600519.SH,300751.SZ,600436.SH,688019.SH,688390.SH,688185.SH,300763.SZ,688408.SH,603444.SH,688169.SH,688188.SH,603501.SH,600809.SH,300866.SZ,300863.SZ,300724.SZ,688229.SH,300760.SZ,300787.SZ,688516.SH,300661.SZ,300782.SZ,688200.SH,300860.SZ,603489.SH,688111.SH,002993.SZ,300870.SZ,300841.SZ,688198.SH,688286.SH,002984.SZ,300829.SZ,603129.SH,300869.SZ,300864.SZ,000596.SZ,603659.SH,300832.SZ,300877.SZ,300827.SZ,688356.SH,000538.SZ,300454.SZ,300644.SZ,688027.SH,000799.SZ,603806.SH
20200914,300751.SZ,600519.SH,688111.SH,688333.SH,688169.SH,300863.SZ,300869.SZ,603129.SH,688016.SH,605009.SH,600132.SH,300782.SZ,688521.SH,603290.SH,688050.SH,300760.SZ,300373.SZ,688019.SH,002993.SZ,601888.SH,300708.SZ,688023.SH,688561.SH,300613.SZ,688200.SH,300776.SZ,300678.SZ,688157.SH,300750.SZ,300865.SZ,002812.SZ,603444.SH,002938.SZ,603185.SH,300623.SZ,300695.SZ,688058.SH,688008.SH,603713.SH,300856.SZ,300561.SZ,603489.SH,603378.SH,300562.SZ,300489.SZ,688051.SH,601100.SH,300802.SZ,688396.SH,688011.SH
20200915,300841.SZ,688019.SH,300863.SZ,300782.SZ,300869.SZ,000661.SZ,688017.SH,688012.SH,605128.SH,605009.SH,688202.SH,688215.SH,002594.SZ,601888.SH,603345.SH,300741.SZ,300859.SZ,688399.SH,300601.SZ,688208.SH,002791.SZ,300724.SZ,601799.SH,002371.SZ,300885.SZ,300558.SZ,603737.SH,688286.SH,603444.SH,603583.SH,688037.SH,688111.SH,002985.SZ,300791.SZ,603317.SH,688027.SH,300661.SZ,300487.SZ,300450.SZ,603976.SH,688368.SH,688298.SH,603026.SH,600763.SH,688256.SH,300677.SZ,603882.SH,300576.SZ,300687.SZ,300293.SZ
20200916,300886.SZ,300887.SZ,300889.SZ,688169.SH,688577.SH,300863.SZ,300870.SZ,688390.SH,605369.SH,300856.SZ,605009.SH,300862.SZ,300763.SZ,300769.SZ,603444.SH,300864.SZ,300865.SZ,300880.SZ,603501.SH,300881.SZ,688339.SH,300879.SZ,300860.SZ,300872.SZ,300875.SZ,605123.SH,300724.SZ,300751.SZ,300876.SZ,300752.SZ,300868.SZ,603208.SH,300877.SZ,600436.SH,300852.SZ,688365.SH,300871.SZ,688338.SH,300867.SZ,300878.SZ,300840.SZ,002594.SZ,300873.SZ,688266.SH,300861.SZ,688378.SH,688550.SH,300842.SZ,300820.SZ,300833.SZ
20200917,300888.SZ,300890.SZ,688060.SH,300782.SZ,300891.SZ,603290.SH,605168.SH,300598.SZ,300613.SZ,300661.SZ,605009.SH,688155.SH,688023.SH,002594.SZ,300866.SZ,688500.SH,688520.SH,002985.SZ,688018.SH,300881.SZ,688339.SH,688027.SH,688256.SH,002916.SZ,688356.SH,688311.SH,688080.SH,688229.SH,688111.SH,002847.SZ,688289.SH,688277.SH,300863.SZ,300750.SZ,688298.SH,688508.SH,688589.SH,688366.SH,603737.SH,688012.SH,300841.SZ,688556.SH,688318.SH,688200.SH,688577.SH,688399.SH,603208.SH,688019.SH,603267.SH,603893.SH
20200918,300841.SZ,688169.SH,688301.SH,688095.SH,603444.SH,688399.SH,600519.SH,605168.SH,688318.SH,300033.SZ,605009.SH,688298.SH,688027.SH,688050.SH,688368.SH,603290.SH,688016.SH,688339.SH,688019.SH,002985.SZ,000858.SZ,688185.SH,300785.SZ,300760.SZ,601336.SH,688023.SH,300677.SZ,300613.SZ,688188.SH,002821.SZ,603026.SH,605369.SH,300803.SZ,300799.SZ,300454.SZ,688018.SH,601628.SH,300724.SZ,300792.SZ,603267.SH,601318.SH,601888.SH,002153.SZ,688122.SH,300869.SZ,603737.SH,600570.SH,603661.SH,300782.SZ,002541.SZ
20200921,688536.SH,300863.SZ,688127.SH,300875.SZ,605009.SH,002977.SZ,688301.SH,603195.SH,300866.SZ,002049.SZ,300722.SZ,605369.SH,300888.SZ,300280.SZ,002901.SZ,600763.SH,003003.SZ,688399.SH,688188.SH,000661.SZ,300589.SZ,688122.SH,605116.SH,300395.SZ,002993.SZ,300719.SZ,688051.SH,688298.SH,002916.SZ,600316.SH,300877.SZ,002025.SZ,300890.SZ,688169.SH,600764.SH,600760.SH,003006.SZ,002819.SZ,300702.SZ,300581.SZ,002919.SZ,300710.SZ,300832.SZ,688099.SH,688368.SH,603129.SH,002925.SZ,002729.SZ,002151.SZ,002989.SZ
20200922,688399.SH,688536.SH,688526.SH,300869.SZ,300760.SZ,605009.SH,688185.SH,003005.SZ,688156.SH,300677.SZ,688298.SH,300888.SZ,300841.SZ,300722.SZ,603444.SH,603301.SH,605369.SH,688029.SH,688289.SH,603345.SH,300878.SZ,300676.SZ,603658.SH,603976.SH,603392.SH,300729.SZ,300658.SZ,688016.SH,300719.SZ,002847.SZ,300496.SZ,003002.SZ,300741.SZ,002932.SZ,688023.SH,002819.SZ,000661.SZ,000710.SZ,002791.SZ,300122.SZ,300577.SZ,300750.SZ,002821.SZ,300840.SZ,300601.SZ,002382.SZ,688188.SH,300829.SZ,300725.SZ,300318.SZ
20200923,688185.SH,688536.SH,300869.SZ,300841.SZ,300601.SZ,605009.SH,688390.SH,603392.SH,300122.SZ,688023.SH,003008.SZ,300864.SZ,600763.SH,688580.SH,002821.SZ,688188.SH,688169.SH,601888.SH,688366.SH,603444.SH,003007.SZ,688050.SH,000661.SZ,603737.SH,688408.SH,603345.SH,300887.SZ,600211.SH,603290.SH,300573.SZ,300763.SZ,300832.SZ,688029.SH,601012.SH,605369.SH,300558.SZ,300782.SZ,300748.SZ,300860.SZ,688157.SH,688357.SH,688399.SH,688200.SH,603976.SH,603986.SH,300751.SZ,688018.SH,688363.SH,603613.SH,688060.SH
20200924,300895.SZ,300892.SZ,300893.SZ,605009.SH,300877.SZ,605369.SH,603976.SH,300876.SZ,603737.SH,003005.SZ,605050.SH,003008.SZ,300865.SZ,002819.SZ,600211.SH,603087.SH,003007.SZ,300888.SZ,603069.SH,300880.SZ,300862.SZ,300852.SZ,688536.SH,300294.SZ,603517.SH,603212.SH,002729.SZ,002287.SZ,002931.SZ,003003.SZ,000411.SZ,688366.SH,300873.SZ,688155.SH,300745.SZ,603665.SH,002007.SZ,300879.SZ,605358.SH,605116.SH,605198.SH,003000.SZ,300033.SZ,688298.SH,300526.SZ,003002.SZ,002845.SZ,300127.SZ,003006.SZ,300346.SZ
20200925,603565.SH,002821.SZ,688185.SH,688202.SH,300722.SZ,300816.SZ,003010.SZ,300454.SZ,601888.SH,300869.SZ,600519.SH,003009.SZ,003005.SZ,300677.SZ,002568.SZ,605009.SH,300813.SZ,300589.SZ,300526.SZ,603444.SH,688366.SH,003007.SZ,603520.SH,600763.SH,300792.SZ,688333.SH,002981.SZ,688550.SH,603517.SH,300711.SZ,002709.SZ,300865.SZ,300815.SZ,300014.SZ,300875.SZ,300696.SZ,603416.SH,002998.SZ,603489.SH,300719.SZ,300530.SZ,002841.SZ,603655.SH,300298.SZ,600859.SH,002833.SZ,300802.SZ,002878.SZ,002931.SZ,003003.SZ
20200928,300896.SZ,688595.SH,600519.SH,300897.SZ,688013.SH,688585.SH,688027.SH,605111.SH,601888.SH,000568.SZ,603290.SH,300443.SZ,605218.SH,002568.SZ,300722.SZ,300822.SZ,600745.SH,603866.SH,603806.SH,603713.SH,300850.SZ,300863.SZ,300787.SZ,000858.SZ,601012.SH,002459.SZ,300852.SZ,600779.SH,300776.SZ,603896.SH,688016.SH,002352.SZ,300033.SZ,300518.SZ,300865.SZ,002847.SZ,300413.SZ,300846.SZ,003010.SZ,300876.SZ,002507.SZ,300748.SZ,600438.SH,600436.SH,002871.SZ,003009.SZ,605358.SH,300484.SZ,300661.SZ,300745.SZ
20200929,688169.SH,688023.SH,688095.SH,688188.SH,300875.SZ,688019.SH,688111.SH,300750.SZ,688018.SH,300454.SZ,300722.SZ,688029.SH,688012.SH,002847.SZ,300760.SZ,688368.SH,600763.SH,688200.SH,002959.SZ,605168.SH,002977.SZ,300655.SZ,688595.SH,300518.SZ,688016.SH,300855.SZ,688399.SH,002371.SZ,300832.SZ,688266.SH,603392.SH,002791.SZ,688002.SH,605136.SH,603378.SH,300589.SZ,300725.SZ,688088.SH,000661.SZ,600436.SH,603345.SH,002812.SZ,688363.SH,688008.SH,603659.SH,688256.SH,603737.SH,300866.SZ,300792.SZ,603236.SH
20200930,003011.SZ,600519.SH,688023.SH,688185.SH,300661.SZ,688399.SH,300763.SZ,688093.SH,300782.SZ,603208.SH,688188.SH,688111.SH,688029.SH,600763.SH,688298.SH,300760.SZ,688016.SH,002594.SZ,688536.SH,688036.SH,600436.SH,688368.SH,688390.SH,605099.SH,603236.SH,300827.SZ,300677.SZ,300722.SZ,688363.SH,300776.SZ,603605.SH,300298.SZ,300769.SZ,300751.SZ,000596.SZ,300581.SZ,002821.SZ,603613.SH,688266.SH,300122.SZ,300750.SZ,688516.SH,603288.SH,300629.SZ,300725.SZ,300454.SZ,300891.SZ,603755.SH,605111.SH,603129.SH
20201009,300896.SZ,600519.SH,688390.SH,688408.SH,300869.SZ,300863.SZ,688111.SH,300763.SZ,300782.SZ,603489.SH,300750.SZ,300751.SZ,688598.SH,603444.SH,688169.SH,300722.SZ,300827.SZ,300850.SZ,300841.SZ,688516.SH,300769.SZ,600763.SH,300122.SZ,688023.SH,300792.SZ,300760.SZ,605168.SH,688202.SH,603737.SH,688185.SH,688339.SH,300073.SZ,002993.SZ,688508.SH,300725.SZ,688333.SH,300661.SZ,300864.SZ,002975.SZ,300888.SZ,300861.SZ,300865.SZ,688018.SH,300037.SZ,688318.SH,603659.SH,603806.SH,300842.SZ,603185.SH,300496.SZ
20201012,600519.SH,688536.SH,688027.SH,300782.SZ,300863.SZ,300841.SZ,300896.SZ,688019.SH,300760.SZ,300598.SZ,600809.SH,688095.SH,002371.SZ,300832.SZ,300792.SZ,300850.SZ,000858.SZ,688012.SH,688318.SH,002791.SZ,002304.SZ,000661.SZ,603489.SH,603290.SH,688023.SH,300661.SZ,688256.SH,688289.SH,300454.SZ,688200.SH,300750.SZ,603658.SH,603605.SH,300872.SZ,603288.SH,300869.SZ,603501.SH,000596.SZ,000799.SZ,688050.SH,688060.SH,603338.SH,002594.SZ,300676.SZ,688595.SH,603185.SH,601799.SH,601888.SH,603986.SH,300815.SZ
20201013,300751.SZ,603444.SH,300896.SZ,688169.SH,300841.SZ,000661.SZ,603129.SH,003001.SZ,300454.SZ,002304.SZ,002821.SZ,688027.SH,688536.SH,300888.SZ,300869.SZ,688016.SH,300791.SZ,002901.SZ,603039.SH,688366.SH,300489.SZ,603416.SH,688368.SH,300729.SZ,603713.SH,600211.SH,603195.SH,688356.SH,300725.SZ,603976.SH,688023.SH,300742.SZ,605168.SH,688363.SH,002912.SZ,600763.SH,688580.SH,300767.SZ,603833.SH,002791.SZ,002714.SZ,688002.SH,603087.SH,300573.SZ,300675.SZ,605123.SH,300782.SZ,688289.SH,688188.SH,002049.SZ
20201014,300896.SZ,688169.SH,300888.SZ,300869.SZ,300722.SZ,688333.SH,300863.SZ,605009.SH,300690.SZ,002975.SZ,300886.SZ,300893.SZ,603129.SH,688202.SH,601799.SH,300820.SZ,688368.SH,688116.SH,688301.SH,688188.SH,300877.SZ,300443.SZ,300865.SZ,300786.SZ,300677.SZ,603195.SH,300885.SZ,300897.SZ,300876.SZ,605111.SH,300760.SZ,003001.SZ,300887.SZ,300840.SZ,603786.SH,300860.SZ,300880.SZ,300658.SZ,300861.SZ,300488.SZ,003010.SZ,002919.SZ,603882.SH,603317.SH,002607.SZ,300864.SZ,003009.SZ,605358.SH,688215.SH,300122.SZ
20201015,300999.SZ,688185.SH,688330.SH,300860.SZ,300893.SZ,002975.SZ,002959.SZ,688027.SH,688286.SH,688157.SH,300819.SZ,300877.SZ,300644.SZ,002151.SZ,605111.SH,603486.SH,300652.SZ,300791.SZ,688339.SH,603976.SH,003010.SZ,002705.SZ,688208.SH,003009.SZ,605358.SH,300661.SZ,688017.SH,000786.SZ,300683.SZ,300695.SZ,300696.SZ,300876.SZ,002605.SZ,605136.SH,300598.SZ,603613.SH,000799.SZ,300399.SZ,000004.SZ,605338.SH,300840.SZ,300101.SZ,300591.SZ,300880.SZ,300707.SZ,300856.SZ,688520.SH,300037.SZ,300758.SZ,300668.SZ
20201016,300899.SZ,300898.SZ,688386.SH,688185.SH,688027.SH,688356.SH,002975.SZ,300832.SZ,002985.SZ,300878.SZ,300751.SZ,603976.SH,300819.SZ,605009.SH,300869.SZ,300866.SZ,605111.SH,603345.SH,300122.SZ,300713.SZ,300813.SZ,300782.SZ,003010.SZ,300797.SZ,688188.SH,688202.SH,300724.SZ,003009.SZ,605358.SH,300644.SZ,300519.SZ,300760.SZ,300792.SZ,300690.SZ,300402.SZ,688333.SH,300677.SZ,688393.SH,300577.SZ,300841.SZ,603661.SH,002557.SZ,603301.SH,300785.SZ,605136.SH,688301.SH,600332.SH,002977.SZ,002821.SZ,300260.SZ
20201019,688027.SH,688185.SH,688169.SH,688256.SH,605336.SH,300620.SZ,605009.SH,300792.SZ,688333.SH,300722.SZ,300581.SZ,605111.SH,300819.SZ,300629.SZ,300866.SZ,300520.SZ,300852.SZ,688357.SH,003012.SZ,300519.SZ,300896.SZ,003009.SZ,300713.SZ,605358.SH,002982.SZ,300850.SZ,300727.SZ,300876.SZ,605136.SH,603826.SH,300893.SZ,300402.SZ,688155.SH,605338.SH,002938.SZ,300589.SZ,688508.SH,300659.SZ,300895.SZ,300447.SZ,688004.SH,300768.SZ,603131.SH,688036.SH,002049.SZ,300568.SZ,688981.SH,002870.SZ,603995.SH,688396.SH
20201020,600519.SH,300863.SZ,300751.SZ,300869.SZ,605168.SH,300898.SZ,688536.SH,688016.SH,603195.SH,300895.SZ,300750.SZ,002594.SZ,300893.SZ,300899.SZ,688298.SH,603976.SH,300880.SZ,603129.SH,300689.SZ,300841.SZ,688111.SH,000568.SZ,688019.SH,300563.SZ,688339.SH,605111.SH,300781.SZ,603288.SH,300864.SZ,300785.SZ,002304.SZ,600809.SH,300860.SZ,300832.SZ,600763.SH,300892.SZ,300890.SZ,603605.SH,603444.SH,300897.SZ,003009.SZ,000858.SZ,603517.SH,605358.SH,688368.SH,300347.SZ,603267.SH,300727.SZ,300857.SZ,688390.SH
20201021,688185.SH,300841.SZ,300896.SZ,688027.SH,300792.SZ,300781.SZ,300553.SZ,605058.SH,300581.SZ,300518.SZ,605111.SH,300785.SZ,300881.SZ,300898.SZ,300620.SZ,688169.SH,300520.SZ,003011.SZ,300763.SZ,003009.SZ,605358.SH,300612.SZ,300805.SZ,300726.SZ,688301.SH,605136.SH,300883.SZ,600529.SH,300717.SZ,603661.SH,002821.SZ,002991.SZ,300818.SZ,300601.SZ,300880.SZ,688338.SH,688256.SH,300848.SZ,603392.SH,605338.SH,300813.SZ,002557.SZ,300722.SZ,688158.SH,003015.SZ,688363.SH,300606.SZ,002891.SZ,688023.SH,600976.SH
20201022,688788.SH,605009.SH,002304.SZ,600519.SH,688200.SH,605111.SH,300820.SZ,603160.SH,300769.SZ,002594.SZ,300850.SZ,003013.SZ,300805.SZ,003009.SZ,300849.SZ,300781.SZ,688408.SH,300866.SZ,603290.SH,605136.SH,603026.SH,000568.SZ,603877.SH,300689.SZ,688155.SH,605338.SH,688598.SH,688060.SH,300582.SZ,300540.SZ,688393.SH,300818.SZ,600779.SH,300708.SZ,300721.SZ,300688.SZ,603986.SH,300100.SZ,300819.SZ,605058.SH,300612.SZ,300846.SZ,002074.SZ,688358.SH,300780.SZ,300709.SZ,603659.SH,603589.SH,600486.SH,300628.SZ
20201023,688129.SH,300895.SZ,300898.SZ,605111.SH,300516.SZ,003009.SZ,300826.SZ,002970.SZ,300848.SZ,688198.SH,300899.SZ,300593.SZ,688188.SH,300582.SZ,605338.SH,300781.SZ,300479.SZ,300845.SZ,300712.SZ,300885.SZ,300869.SZ,300892.SZ,300863.SZ,605058.SH,603919.SH,300851.SZ,300849.SZ,603039.SH,688301.SH,300589.SZ,300882.SZ,600600.SH,300897.SZ,300880.SZ,688027.SH,603877.SH,300141.SZ,300394.SZ,003013.SZ,300491.SZ,300891.SZ,300561.SZ,300556.SZ,300847.SZ,300893.SZ,688166.SH,002841.SZ,000869.SZ,300886.SZ,300466.SZ
20201026,688169.SH,300896.SZ,688179.SH,000661.SZ,300782.SZ,688095.SH,300661.SZ,003017.SZ,300751.SZ,300832.SZ,300690.SZ,688185.SH,300885.SZ,300601.SZ,605111.SH,300841.SZ,300807.SZ,688390.SH,688399.SH,300750.SZ,300760.SZ,605168.SH,603267.SH,603416.SH,300820.SZ,600211.SH,003009.SZ,688155.SH,688408.SH,300888.SZ,688298.SH,688356.SH,300853.SZ,300850.SZ,300813.SZ,688029.SH,300881.SZ,603486.SH,603129.SH,300582.SZ,688208.SH,300677.SZ,688166.SH,300450.SZ,300811.SZ,605338.SH,688508.SH,603583.SH,300725.SZ,688386.SH
20201027,300896.SZ,000661.SZ,688399.SH,688111.SH,688256.SH,688050.SH,300899.SZ,300782.SZ,300751.SZ,603129.SH,605111.SH,688202.SH,688188.SH,600763.SH,600436.SH,603501.SH,003009.SZ,002977.SZ,688016.SH,002821.SZ,002791.SZ,688536.SH,688390.SH,601799.SH,603345.SH,688298.SH,300347.SZ,300578.SZ,603737.SH,688408.SH,603658.SH,603605.SH,300811.SZ,688318.SH,688229.SH,300589.SZ,300866.SZ,000596.SZ,300759.SZ,688027.SH,688023.SH,300888.SZ,002311.SZ,300661.SZ,300601.SZ,600809.SH,603195.SH,688580.SH,688058.SH,300832.SZ
20201028,600519.SH,688169.SH,688019.SH,000596.SZ,603392.SH,603605.SH,688390.SH,600809.SH,688368.SH,601888.SH,300722.SZ,300836.SZ,688036.SH,300897.SZ,002594.SZ,300760.SZ,605111.SH,300799.SZ,688366.SH,300751.SZ,603444.SH,300763.SZ,688221.SH,688023.SH,688016.SH,603290.SH,688286.SH,300860.SZ,688208.SH,600486.SH,000568.SZ,300037.SZ,000858.SZ,603816.SH,603489.SH,300842.SZ,002709.SZ,603195.SH,300582.SZ,300886.SZ,300863.SZ,688012.SH,300347.SZ,600309.SH,603833.SH,002993.SZ,003017.SZ,300875.SZ,600779.SH,300850.SZ
20201029,300900.SZ,300902.SZ,300901.SZ,688185.SH,300896.SZ,300760.SZ,689009.SH,300676.SZ,688399.SH,000568.SZ,603195.SH,300122.SZ,688536.SH,688036.SH,688169.SH,600519.SH,300677.SZ,000858.SZ,300573.SZ,688301.SH,688200.SH,688289.SH,300601.SZ,600809.SH,688298.SH,002594.SZ,688356.SH,603976.SH,688029.SH,688050.SH,300888.SZ,603233.SH,688111.SH,603939.SH,688368.SH,688037.SH,300816.SZ,300858.SZ,688386.SH,688788.SH,603833.SH,300549.SZ,000333.SZ,300653.SZ,600600.SH,300720.SZ,603501.SH,002995.SZ,300313.SZ,603345.SH
20201030,688169.SH,688133.SH,603986.SH,603501.SH,300751.SZ,300661.SZ,688536.SH,002371.SZ,689009.SH,688019.SH,605169.SH,603236.SH,688229.SH,688037.SH,300750.SZ,688408.SH,300843.SZ,300274.SZ,603208.SH,688027.SH,300782.SZ,688012.SH,603659.SH,688333.SH,300720.SZ,603290.SH,300799.SZ,300781.SZ,603881.SH,688390.SH,300812.SZ,688256.SH,002179.SZ,603160.SH,603939.SH,002409.SZ,688036.SH,300378.SZ,603976.SH,300286.SZ,603893.SH,603129.SH,300723.SZ,603486.SH,002916.SZ,300623.SZ,600660.SH,603005.SH,600745.SH,300576.SZ
20201102,688169.SH,300896.SZ,688536.SH,603501.SH,300661.SZ,688188.SH,601799.SH,300782.SZ,300751.SZ,300863.SZ,300724.SZ,300750.SZ,300124.SZ,688561.SH,300836.SZ,603290.SH,603986.SH,300866.SZ,688363.SH,688356.SH,689009.SH,688017.SH,601995.SH,002791.SZ,002594.SZ,300843.SZ,002371.SZ,688408.SH,002304.SZ,300454.SZ,688339.SH,300274.SZ,300760.SZ,603486.SH,603416.SH,600563.SH,605009.SH,300450.SZ,605168.SH,688155.SH,688598.SH,300999.SZ,000333.SZ,000568.SZ,688390.SH,603160.SH,688508.SH,300037.SZ,300413.SZ,603816.SH
20201103,300896.SZ,688095.SH,688023.SH,300841.SZ,688019.SH,600519.SH,688200.SH,603290.SH,300782.SZ,688111.SH,605111.SH,300760.SZ,603444.SH,000661.SZ,688301.SH,300835.SZ,688012.SH,688788.SH,603087.SH,688027.SH,688016.SH,300709.SZ,688157.SH,688318.SH,603666.SH,688356.SH,688536.SH,688311.SH,300598.SZ,688363.SH,688561.SH,300769.SZ,300656.SZ,603195.SH,688598.SH,688050.SH,300454.SZ,300812.SZ,600536.SH,688508.SH,300708.SZ,688521.SH,300832.SZ,688366.SH,603068.SH,300829.SZ,688018.SH,300236.SZ,688298.SH,688286.SH
20201104,688169.SH,688188.SH,601799.SH,300866.SZ,603713.SH,688133.SH,688363.SH,603416.SH,300841.SZ,605009.SH,688788.SH,600763.SH,300573.SZ,300828.SZ,002850.SZ,002970.SZ,603267.SH,600809.SH,688266.SH,300816.SZ,300809.SZ,300540.SZ,601888.SH,002985.SZ,300491.SZ,600519.SH,300395.SZ,300817.SZ,002993.SZ,688286.SH,603605.SH,002594.SZ,603068.SH,300896.SZ,300820.SZ,603129.SH,603678.SH,300656.SZ,300708.SZ,300699.SZ,603960.SH,002352.SZ,688390.SH,002979.SZ,300014.SZ,300845.SZ,300508.SZ,000333.SZ,600660.SH,688029.SH
20201105,300905.SZ,300903.SZ,300906.SZ,688536.SH,600519.SH,300751.SZ,002594.SZ,000596.SZ,300750.SZ,300037.SZ,603236.SH,605111.SH,300890.SZ,002821.SZ,000799.SZ,688169.SH,688390.SH,688185.SH,300782.SZ,300807.SZ,002916.SZ,688339.SH,688408.SH,603659.SH,300827.SZ,300880.SZ,002812.SZ,688029.SH,300502.SZ,002975.SZ,300785.SZ,603881.SH,688188.SH,689009.SH,603129.SH,603288.SH,300769.SZ,000858.SZ,002709.SZ,688050.SH,300868.SZ,688155.SH,688111.SH,603605.SH,300661.SZ,600570.SH,600563.SH,300763.SZ,688016.SH,300394.SZ
20201106,688169.SH,688301.SH,605111.SH,300782.SZ,002371.SZ,603290.SH,300903.SZ,688133.SH,300852.SZ,689009.SH,300677.SZ,300999.SZ,603489.SH,300781.SZ,002594.SZ,603986.SH,688256.SH,603501.SH,605358.SH,603068.SH,601995.SH,688179.SH,601100.SH,300538.SZ,000333.SZ,601799.SH,003018.SZ,688339.SH,002709.SZ,300860.SZ,000651.SZ,300236.SZ,603931.SH,300223.SZ,605009.SH,002975.SZ,688595.SH,603533.SH,002460.SZ,300623.SZ,300835.SZ,003017.SZ,688788.SH,603920.SH,688358.SH,603005.SH,300853.SZ,600584.SH,300902.SZ,603833.SH
20201109,300782.SZ,688529.SH,688019.SH,300841.SZ,600519.SH,300661.SZ,688200.SH,300677.SZ,688318.SH,688508.SH,688185.SH,603290.SH,603501.SH,688521.SH,688012.SH,300896.SZ,300866.SZ,688095.SH,605111.SH,002371.SZ,688286.SH,002821.SZ,688399.SH,603986.SH,603392.SH,688016.SH,300751.SZ,605168.SH,603160.SH,688595.SH,688027.SH,000858.SZ,002049.SZ,600745.SH,688189.SH,300689.SZ,300888.SZ,688037.SH,300623.SZ,688017.SH,688311.SH,688256.SH,300033.SZ,300598.SZ,603893.SH,688390.SH,603489.SH,300223.SZ,002916.SZ,300613.SZ
20201110,300850.SZ,688301.SH,600809.SH,000596.SZ,605111.SH,603737.SH,300681.SZ,688027.SH,300869.SZ,300899.SZ,300751.SZ,300573.SZ,600486.SH,600196.SH,603369.SH,002568.SZ,300767.SZ,605007.SH,003011.SZ,300853.SZ,300769.SZ,688065.SH,603338.SH,603919.SH,600009.SH,603345.SH,603533.SH,000568.SZ,688029.SH,300806.SZ,603719.SH,600763.SH,600779.SH,603444.SH,601995.SH,603222.SH,300274.SZ,000034.SZ,600309.SH,002304.SZ,000858.SZ,300046.SZ,300795.SZ,601012.SH,300763.SZ,603833.SH,603755.SH,300598.SZ,600600.SH,300523.SZ
20201111,688135.SH,688057.SH,300769.SZ,603919.SH,300852.SZ,603533.SH,300850.SZ,601100.SH,300751.SZ,688516.SH,603589.SH,300887.SZ,605169.SH,603109.SH,603198.SH,603517.SH,300890.SZ,600702.SH,603976.SH,300690.SZ,688065.SH,603129.SH,300555.SZ,300835.SZ,603026.SH,600585.SH,300891.SZ,002541.SZ,000034.SZ,002601.SZ,600809.SH,300313.SZ,688077.SH,003009.SZ,688099.SH,688388.SH,003018.SZ,000877.SZ,603187.SH,603332.SH,002978.SZ,605007.SH,300373.SZ,000411.SZ,000672.SZ,605123.SH,001914.SZ,000568.SZ,300880.SZ,300717.SZ
20201112,300884.SZ,688160.SH,300751.SZ,300896.SZ,300782.SZ,688368.SH,601888.SH,688363.SH,600763.SH,300841.SZ,688095.SH,300769.SZ,688188.SH,000661.SZ,688111.SH,688386.SH,601799.SH,688390.SH,300999.SZ,688301.SH,300442.SZ,300558.SZ,600779.SH,002594.SZ,603919.SH,300727.SZ,688002.SH,688019.SH,603655.SH,603589.SH,300661.SZ,600486.SH,603533.SH,000860.SZ,002977.SZ,002821.SZ,300274.SZ,000596.SZ,002230.SZ,300747.SZ,688029.SH,002993.SZ,688286.SH,600809.SH,600519.SH,300750.SZ,300019.SZ,603198.SH,300651.SZ,603939.SH
